episode_id,cluster_kmeans,episode_start_reason,n_events,duration_ms,n_trade,n_add,n_cancel,trade_ratio,add_ratio,cancel_ratio,aggressive_ratio,at_bid1_ratio,at_ask1_ratio,inside_spread_ratio
916,2,soft_dt_jump,14,360,5,8,1,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0
917,1,soft_dt_jump,44,2430,14,28,2,0.3181818181818182,0.6363636363636364,0.045454545454545456,0.3181818181818182,0.5454545454545454,0.20454545454545456,0.0
918,1,soft_dt_jump,33,2310,5,26,2,0.15151515151515152,0.7878787878787878,0.06060606060606061,0.7575757575757576,0.06060606060606061,0.24242424242424243,0.0
919,2,soft_dt_jump,9,200,4,5,0,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0
920,2,soft_dt_jump,12,740,4,7,1,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.4166666666666667,0.5,0.16666666666666666,0.0
921,1,soft_dt_jump,32,1340,6,24,2,0.1875,0.75,0.0625,0.53125,0.34375,0.21875,0.0
922,1,soft_dt_jump,38,2900,11,23,4,0.2894736842105263,0.6052631578947368,0.10526315789473684,0.42105263157894735,0.4473684210526316,0.13157894736842105,0.0
923,1,soft_dt_jump,35,2830,8,25,2,0.22857142857142856,0.7142857142857143,0.05714285714285714,0.37142857142857144,0.37142857142857144,0.14285714285714285,0.0
924,6,soft_side_flip_with_dt_jump,18,1150,5,12,1,0.2777777777777778,0.6666666666666666,0.05555555555555555,0.7777777777777778,0.05555555555555555,0.5555555555555556,0.0
925,1,soft_dt_jump,25,1810,6,16,3,0.24,0.64,0.12,0.76,0.0,0.48,0.0
926,2,soft_side_flip_with_dt_jump,10,690,0,8,2,0.0,0.8,0.2,0.6,0.0,0.3,0.0
927,1,soft_side_flip_with_dt_jump,35,2090,10,20,5,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7428571428571429,0.05714285714285714,0.37142857142857144,0.0
928,1,soft_dt_jump,29,2440,3,25,1,0.10344827586206896,0.8620689655172413,0.034482758620689655,0.8620689655172413,0.034482758620689655,0.13793103448275862,0.0
929,6,soft_dt_jump,10,820,2,6,2,0.2,0.6,0.2,0.8,0.0,0.6,0.0
930,6,soft_dt_jump,23,1130,10,10,3,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.6521739130434783,0.13043478260869565,0.5217391304347826,0.0
931,1,soft_dt_jump,41,3060,9,29,3,0.21951219512195122,0.7073170731707317,0.07317073170731707,0.7560975609756098,0.14634146341463414,0.4146341463414634,0.0
932,1,soft_state_jump,45,2950,8,32,5,0.17777777777777778,0.7111111111111111,0.1111111111111111,0.8,0.06666666666666667,0.4222222222222222,0.0
933,2,soft_state_jump,23,980,3,18,2,0.13043478260869565,0.782608695652174,0.08695652173913043,0.391304347826087,0.30434782608695654,0.13043478260869565,0.0
934,6,soft_dt_jump,8,90,4,4,0,0.5,0.5,0.0,0.75,0.25,0.75,0.0
935,6,soft_side_flip_with_dt_jump,8,290,4,4,0,0.5,0.5,0.0,0.5,0.5,0.375,0.0
936,3,soft_side_flip_with_dt_jump,14,1130,1,10,3,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.35714285714285715,0.0,0.2857142857142857,0.0
937,1,soft_state_jump,46,2910,11,28,7,0.2391304347826087,0.6086956521739131,0.15217391304347827,0.41304347826086957,0.34782608695652173,0.1956521739130435,0.0
938,1,soft_state_jump,39,3460,12,24,3,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.48717948717948717,0.358974358974359,0.2564102564102564,0.0
939,1,soft_dt_jump,25,1240,3,21,1,0.12,0.84,0.04,0.56,0.24,0.28,0.0
940,1,soft_dt_jump,16,960,1,12,3,0.0625,0.75,0.1875,0.75,0.0625,0.3125,0.0
941,2,soft_state_jump,16,1160,1,14,1,0.0625,0.875,0.0625,0.75,0.125,0.375,0.0
942,7,soft_dt_jump,26,0,25,1,0,0.9615384615384616,0.038461538461538464,0.0,0.0,1.0,0.0,0.0
943,2,soft_dt_jump,9,350,3,5,1,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0
944,3,soft_side_flip_with_dt_jump,9,880,1,5,3,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0
945,6,soft_dt_jump,13,440,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.5384615384615384,0.0
946,0,soft_dt_jump,8,130,5,3,0,0.625,0.375,0.0,0.75,0.25,0.5,0.0
947,2,soft_dt_jump,11,1090,0,8,3,0.0,0.7272727272727273,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0
948,2,soft_state_jump,19,820,5,13,1,0.2631578947368421,0.6842105263157895,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.2631578947368421,0.0
949,2,soft_side_flip_with_dt_jump,23,1730,5,18,0,0.21739130434782608,0.782608695652174,0.0,0.5217391304347826,0.43478260869565216,0.17391304347826086,0.0
950,2,soft_state_jump,22,1390,3,18,1,0.13636363636363635,0.8181818181818182,0.045454545454545456,0.5,0.36363636363636365,0.22727272727272727,0.0
951,1,soft_side_flip_with_dt_jump,15,1150,1,11,3,0.06666666666666667,0.7333333333333333,0.2,0.6666666666666666,0.06666666666666667,0.4,0.0
952,2,soft_state_jump,14,1240,2,10,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.0
953,2,soft_side_flip_with_dt_jump,17,1000,4,12,1,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.5294117647058824,0.35294117647058826,0.17647058823529413,0.0
954,2,soft_dt_jump,17,960,1,15,1,0.058823529411764705,0.8823529411764706,0.058823529411764705,0.5882352941176471,0.17647058823529413,0.29411764705882354,0.0
955,2,soft_dt_jump,8,190,2,6,0,0.25,0.75,0.0,0.75,0.25,0.375,0.0
956,6,soft_dt_jump,18,1460,6,12,0,0.3333333333333333,0.6666666666666666,0.0,0.7777777777777778,0.05555555555555555,0.6111111111111112,0.0
957,1,soft_dt_jump,21,810,4,13,4,0.19047619047619047,0.6190476190476191,0.19047619047619047,0.5714285714285714,0.14285714285714285,0.38095238095238093,0.0
958,2,soft_dt_jump,14,750,2,11,1,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.0
959,3,soft_state_jump,23,2390,4,12,7,0.17391304347826086,0.5217391304347826,0.30434782608695654,0.5217391304347826,0.13043478260869565,0.34782608695652173,0.0
960,2,soft_state_jump,8,180,2,6,0,0.25,0.75,0.0,0.75,0.25,0.5,0.0
961,2,soft_dt_jump,9,250,3,5,1,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0
962,6,soft_dt_jump,23,800,9,12,2,0.391304347826087,0.5217391304347826,0.08695652173913043,0.5217391304347826,0.2608695652173913,0.43478260869565216,0.0
963,2,soft_dt_jump,8,320,2,5,1,0.25,0.625,0.125,0.125,0.625,0.0,0.0
964,2,soft_dt_jump,13,1050,1,10,2,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.0
965,1,soft_dt_jump,44,4950,7,33,4,0.1590909090909091,0.75,0.09090909090909091,0.6590909090909091,0.1590909090909091,0.3181818181818182,0.0
966,3,soft_state_jump,21,2390,3,13,5,0.14285714285714285,0.6190476190476191,0.23809523809523808,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.0
967,3,soft_dt_jump,15,1030,2,8,5,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.13333333333333333,0.0
968,3,soft_dt_jump,9,340,3,4,2,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0
969,2,soft_side_flip_with_dt_jump,14,600,5,8,1,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.42857142857142855,0.5,0.07142857142857142,0.0
970,1,soft_dt_jump,46,4190,6,34,6,0.13043478260869565,0.7391304347826086,0.13043478260869565,0.391304347826087,0.2826086956521739,0.10869565217391304,0.0
971,2,soft_dt_jump,15,960,1,12,2,0.06666666666666667,0.8,0.13333333333333333,0.6,0.26666666666666666,0.26666666666666666,0.0
972,1,soft_state_jump,29,1860,7,21,1,0.2413793103448276,0.7241379310344828,0.034482758620689655,0.6206896551724138,0.3448275862068966,0.27586206896551724,0.0
973,7,soft_dt_jump,10,40,7,3,0,0.7,0.3,0.0,0.1,0.9,0.0,0.0
974,1,soft_dt_jump,64,6480,6,48,10,0.09375,0.75,0.15625,0.5,0.15625,0.234375,0.0
975,2,max_events_per_episode,13,1480,1,11,1,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.0
976,1,soft_state_jump,39,2030,16,17,6,0.41025641025641024,0.4358974358974359,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.46153846153846156,0.0
977,2,soft_dt_jump,10,570,2,7,1,0.2,0.7,0.1,0.5,0.3,0.3,0.0
978,2,soft_state_jump,29,1230,13,16,0,0.4482758620689655,0.5517241379310345,0.0,0.4482758620689655,0.5172413793103449,0.1724137931034483,0.0
979,2,soft_dt_jump,16,970,8,7,1,0.5,0.4375,0.0625,0.3125,0.625,0.3125,0.0
980,6,soft_dt_jump,12,620,4,6,2,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.0,0.5,0.0
981,0,soft_state_jump,13,510,9,3,1,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.9230769230769231,0.0,0.8461538461538461,0.0
982,0,soft_dt_jump,27,0,25,1,1,0.9259259259259259,0.037037037037037035,0.037037037037037035,0.9629629629629629,0.0,0.9629629629629629,0.0
983,0,soft_dt_jump,64,1250,54,10,0,0.84375,0.15625,0.0,0.953125,0.03125,0.890625,0.0
984,0,max_events_per_episode,19,0,19,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
985,2,soft_dt_jump,13,730,2,9,2,0.15384615384615385,0.6923076923076923,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.3076923076923077,0.0
986,2,soft_dt_jump,18,1270,4,12,2,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.0,0.0
987,2,soft_dt_jump,21,1550,6,15,0,0.2857142857142857,0.7142857142857143,0.0,0.19047619047619047,0.5714285714285714,0.047619047619047616,0.0
988,2,soft_dt_jump,19,860,8,9,2,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.6842105263157895,0.0,0.0
989,2,soft_dt_jump,8,320,2,5,1,0.25,0.625,0.125,0.25,0.375,0.125,0.0
990,7,soft_dt_jump,9,90,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0
991,1,soft_dt_jump,18,1430,3,14,1,0.16666666666666666,0.7777777777777778,0.05555555555555555,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0
992,1,soft_dt_jump,52,3530,8,37,7,0.15384615384615385,0.7115384615384616,0.1346153846153846,0.5961538461538461,0.25,0.36538461538461536,0.0
993,0,soft_dt_jump,17,0,16,1,0,0.9411764705882353,0.058823529411764705,0.0,1.0,0.0,1.0,0.0
994,1,soft_dt_jump,33,2890,6,24,3,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.3939393939393939,0.30303030303030304,0.030303030303030304,0.0
995,1,soft_state_jump,42,4440,9,26,7,0.21428571428571427,0.6190476190476191,0.16666666666666666,0.38095238095238093,0.2619047619047619,0.19047619047619047,0.0
996,2,soft_dt_jump,21,1570,5,14,2,0.23809523809523808,0.6666666666666666,0.09523809523809523,0.38095238095238093,0.38095238095238093,0.09523809523809523,0.0
997,2,soft_dt_jump,10,230,5,5,0,0.5,0.5,0.0,0.5,0.5,0.2,0.0
998,3,soft_dt_jump,14,1290,2,8,4,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.0
999,2,soft_dt_jump,23,1780,8,15,0,0.34782608695652173,0.6521739130434783,0.0,0.43478260869565216,0.4782608695652174,0.13043478260869565,0.0
1000,2,soft_dt_jump,9,660,1,5,3,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0
1001,6,soft_state_jump,8,490,3,5,0,0.375,0.625,0.0,1.0,0.0,0.875,0.0
1002,1,soft_dt_jump,29,2130,7,19,3,0.2413793103448276,0.6551724137931034,0.10344827586206896,0.7931034482758621,0.06896551724137931,0.41379310344827586,0.0
1003,1,soft_dt_jump,34,2790,8,24,2,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.7941176470588235,0.029411764705882353,0.4411764705882353,0.0
1004,6,soft_state_jump,12,420,6,6,0,0.5,0.5,0.0,0.9166666666666666,0.08333333333333333,0.6666666666666666,0.0
1005,3,soft_dt_jump,8,600,0,7,1,0.0,0.875,0.125,0.25,0.25,0.0,0.0
1006,0,soft_dt_jump,10,260,6,4,0,0.6,0.4,0.0,1.0,0.0,0.9,0.0
1007,6,soft_dt_jump,14,910,7,7,0,0.5,0.5,0.0,0.9285714285714286,0.0,0.8571428571428571,0.0
1008,2,soft_dt_jump,21,1980,5,15,1,0.23809523809523808,0.7142857142857143,0.047619047619047616,0.38095238095238093,0.3333333333333333,0.19047619047619047,0.0
1009,1,soft_side_flip_with_dt_jump,31,3690,4,26,1,0.12903225806451613,0.8387096774193549,0.03225806451612903,0.5483870967741935,0.3548387096774194,0.1935483870967742,0.0
1010,1,soft_state_jump,37,2840,7,25,5,0.1891891891891892,0.6756756756756757,0.13513513513513514,0.40540540540540543,0.24324324324324326,0.1891891891891892,0.0
1011,2,soft_side_flip_with_dt_jump,24,2740,5,17,2,0.20833333333333334,0.7083333333333334,0.08333333333333333,0.4166666666666667,0.4583333333333333,0.125,0.0
1012,1,soft_state_jump,41,2580,12,26,3,0.2926829268292683,0.6341463414634146,0.07317073170731707,0.5365853658536586,0.2926829268292683,0.3170731707317073,0.0
1013,7,soft_dt_jump,10,1570,6,4,0,0.6,0.4,0.0,0.2,0.7,0.0,0.0
1014,3,soft_dt_jump,9,100,2,5,2,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0
1015,1,soft_side_flip_with_dt_jump,42,4730,6,29,7,0.14285714285714285,0.6904761904761905,0.16666666666666666,0.47619047619047616,0.19047619047619047,0.23809523809523808,0.0
1016,1,soft_dt_jump,40,2980,6,28,6,0.15,0.7,0.15,0.35,0.3,0.05,0.0
1017,0,soft_side_flip_with_dt_jump,11,250,7,4,0,0.6363636363636364,0.36363636363636365,0.0,1.0,0.0,1.0,0.0
1018,2,soft_dt_jump,10,430,3,7,0,0.3,0.7,0.0,0.7,0.2,0.3,0.0
1019,7,soft_side_flip_with_dt_jump,13,30,10,3,0,0.7692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0
1020,1,soft_dt_jump,36,2700,7,21,8,0.19444444444444445,0.5833333333333334,0.2222222222222222,0.25,0.4444444444444444,0.05555555555555555,0.0
1021,2,soft_dt_jump,17,700,6,11,0,0.35294117647058826,0.6470588235294118,0.0,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.0
1022,2,soft_side_flip_with_dt_jump,12,330,5,7,0,0.4166666666666667,0.5833333333333334,0.0,0.3333333333333333,0.6666666666666666,0.25,0.0
1023,2,soft_dt_jump,14,410,5,8,1,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.7142857142857143,0.07142857142857142,0.0
1024,7,soft_dt_jump,9,410,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
1025,3,soft_dt_jump,8,690,2,4,2,0.25,0.5,0.25,0.375,0.25,0.125,0.0
1026,0,soft_state_jump,8,150,5,3,0,0.625,0.375,0.0,0.875,0.0,0.75,0.0
1027,6,soft_dt_jump,17,590,7,9,1,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.7058823529411765,0.23529411764705882,0.5294117647058824,0.0
1028,2,soft_dt_jump,22,1800,5,13,4,0.22727272727272727,0.5909090909090909,0.18181818181818182,0.3181818181818182,0.45454545454545453,0.13636363636363635,0.0
1029,2,soft_dt_jump,15,730,6,8,1,0.4,0.5333333333333333,0.06666666666666667,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.0
1030,0,soft_dt_jump,8,10,6,2,0,0.75,0.25,0.0,0.75,0.25,0.75,0.0
1031,3,soft_dt_jump,19,1500,2,13,4,0.10526315789473684,0.6842105263157895,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.0
1032,3,soft_state_jump,19,1390,5,12,2,0.2631578947368421,0.631578947368421,0.10526315789473684,0.21052631578947367,0.5789473684210527,0.0,0.0
1033,6,soft_dt_jump,13,730,6,7,0,0.46153846153846156,0.5384615384615384,0.0,0.9230769230769231,0.0,0.6153846153846154,0.0
1034,6,soft_dt_jump,9,190,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
1035,2,soft_dt_jump,9,730,3,4,2,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0
1036,3,soft_dt_jump,12,790,3,9,0,0.25,0.75,0.0,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.0
1037,6,soft_dt_jump,23,1440,7,14,2,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.6956521739130435,0.08695652173913043,0.5652173913043478,0.0
1038,3,soft_dt_jump,16,1820,2,14,0,0.125,0.875,0.0,0.4375,0.3125,0.25,0.0
1039,2,soft_state_jump,14,1450,2,10,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.2857142857142857,0.0
1040,1,soft_side_flip_with_dt_jump,42,3490,15,26,1,0.35714285714285715,0.6190476190476191,0.023809523809523808,0.5,0.35714285714285715,0.30952380952380953,0.0
1041,2,soft_dt_jump,25,2360,7,18,0,0.28,0.72,0.0,0.44,0.48,0.16,0.0
1042,1,soft_dt_jump,40,2810,11,22,7,0.275,0.55,0.175,0.425,0.35,0.25,0.0
1043,0,soft_dt_jump,22,970,13,7,2,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.8636363636363636,0.045454545454545456,0.7272727272727273,0.0
1044,2,soft_dt_jump,22,1910,7,14,1,0.3181818181818182,0.6363636363636364,0.045454545454545456,0.45454545454545453,0.45454545454545453,0.22727272727272727,0.0
1045,2,soft_dt_jump,8,770,2,5,1,0.25,0.625,0.125,0.375,0.5,0.125,0.0
1046,3,soft_state_jump,21,1260,4,15,2,0.19047619047619047,0.7142857142857143,0.09523809523809523,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.0
1047,2,soft_dt_jump,16,1170,2,13,1,0.125,0.8125,0.0625,0.625,0.1875,0.3125,0.0
1048,1,soft_state_jump,32,2650,7,23,2,0.21875,0.71875,0.0625,0.46875,0.40625,0.25,0.0
1049,2,soft_dt_jump,17,940,3,12,2,0.17647058823529413,0.7058823529411765,0.11764705882352941,0.5882352941176471,0.23529411764705882,0.29411764705882354,0.0
1050,2,soft_side_flip_with_dt_jump,14,840,4,9,1,0.2857142857142857,0.6428571428571429,0.07142857142857142,0.5,0.42857142857142855,0.35714285714285715,0.0
1051,3,soft_dt_jump,21,950,6,12,3,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.47619047619047616,0.14285714285714285,0.0
1052,7,soft_dt_jump,29,0,28,1,0,0.9655172413793104,0.034482758620689655,0.0,0.0,1.0,0.0,0.0
1053,3,soft_dt_jump,14,1310,3,8,3,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.0,0.0
1054,1,soft_state_jump,25,3370,7,13,5,0.28,0.52,0.2,0.72,0.04,0.4,0.0
1055,6,soft_dt_jump,8,400,2,6,0,0.25,0.75,0.0,1.0,0.0,0.875,0.0
1056,2,soft_side_flip_with_dt_jump,13,1500,2,10,1,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.23076923076923078,0.0
1057,6,soft_state_jump,15,2250,5,9,1,0.3333333333333333,0.6,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.0
1058,1,soft_dt_jump,18,1070,4,12,2,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.5,0.2222222222222222,0.2777777777777778,0.0
1059,2,soft_dt_jump,16,1710,3,12,1,0.1875,0.75,0.0625,0.5625,0.1875,0.25,0.0
1060,1,soft_state_jump,50,5560,11,29,10,0.22,0.58,0.2,0.46,0.26,0.32,0.0
1061,1,soft_state_jump,34,1840,10,16,8,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.20588235294117646,0.0
1062,1,soft_dt_jump,35,3730,7,23,5,0.2,0.6571428571428571,0.14285714285714285,0.4857142857142857,0.2857142857142857,0.2857142857142857,0.0
1063,1,soft_state_jump,25,2740,5,17,3,0.2,0.68,0.12,0.52,0.28,0.2,0.0
1064,6,soft_state_jump,11,860,3,7,1,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.5454545454545454,0.0
1065,1,soft_dt_jump,37,2820,6,28,3,0.16216216216216217,0.7567567567567568,0.08108108108108109,0.2972972972972973,0.40540540540540543,0.13513513513513514,0.0
1066,2,soft_dt_jump,15,1400,4,9,2,0.26666666666666666,0.6,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.0
1067,0,soft_state_jump,51,2620,31,17,3,0.6078431372549019,0.3333333333333333,0.058823529411764705,0.7843137254901961,0.11764705882352941,0.6862745098039216,0.0
1068,1,soft_dt_jump,26,3270,5,17,4,0.19230769230769232,0.6538461538461539,0.15384615384615385,0.4230769230769231,0.34615384615384615,0.2692307692307692,0.0
1069,6,soft_state_jump,41,1790,21,17,3,0.5121951219512195,0.4146341463414634,0.07317073170731707,0.7317073170731707,0.17073170731707318,0.5853658536585366,0.0
1070,0,soft_dt_jump,12,160,9,3,0,0.75,0.25,0.0,0.9166666666666666,0.0,0.8333333333333334,0.0
1071,1,soft_dt_jump,46,3310,12,32,2,0.2608695652173913,0.6956521739130435,0.043478260869565216,0.5217391304347826,0.41304347826086957,0.2826086956521739,0.0
1072,7,soft_state_jump,64,0,63,1,0,0.984375,0.015625,0.0,0.0,1.0,0.0,0.0
1073,7,max_events_per_episode,29,0,29,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1074,1,soft_dt_jump,49,3640,9,35,5,0.1836734693877551,0.7142857142857143,0.10204081632653061,0.20408163265306123,0.3469387755102041,0.0,0.0
1075,3,soft_dt_jump,30,2120,6,17,7,0.2,0.5666666666666667,0.23333333333333334,0.1,0.4,0.03333333333333333,0.0
1076,3,soft_side_flip_with_dt_jump,11,540,3,7,1,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.0
1077,2,soft_dt_jump,19,980,7,9,3,0.3684210526315789,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.5263157894736842,0.15789473684210525,0.0
1078,7,soft_dt_jump,19,720,10,9,0,0.5263157894736842,0.47368421052631576,0.0,0.42105263157894735,0.5263157894736842,0.2631578947368421,0.0
1079,2,soft_dt_jump,14,650,4,7,3,0.2857142857142857,0.5,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.0
1080,1,soft_side_flip_with_dt_jump,41,3810,12,25,4,0.2926829268292683,0.6097560975609756,0.0975609756097561,0.3902439024390244,0.34146341463414637,0.1951219512195122,0.0
1081,1,soft_dt_jump,15,1290,1,11,3,0.06666666666666667,0.7333333333333333,0.2,0.4,0.26666666666666666,0.2,0.0
1082,7,soft_dt_jump,22,470,14,8,0,0.6363636363636364,0.36363636363636365,0.0,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.0
1083,6,soft_dt_jump,12,510,4,8,0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.08333333333333333,0.5833333333333334,0.0
1084,6,soft_dt_jump,25,1420,6,18,1,0.24,0.72,0.04,0.88,0.08,0.64,0.0
1085,6,soft_dt_jump,17,1110,7,9,1,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.8235294117647058,0.058823529411764705,0.6470588235294118,0.0
1086,1,soft_dt_jump,44,3650,13,30,1,0.29545454545454547,0.6818181818181818,0.022727272727272728,0.8181818181818182,0.09090909090909091,0.6590909090909091,0.0
1087,1,soft_side_flip_with_dt_jump,40,4040,8,27,5,0.2,0.675,0.125,0.725,0.075,0.375,0.0
1088,7,soft_side_flip_with_dt_jump,33,1350,19,11,3,0.5757575757575758,0.3333333333333333,0.09090909090909091,0.3939393939393939,0.48484848484848486,0.2727272727272727,0.0
1089,7,soft_dt_jump,31,1300,23,7,1,0.7419354838709677,0.22580645161290322,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.06451612903225806,0.0
1090,2,soft_dt_jump,18,1320,0,16,2,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.0,0.2777777777777778,0.0
1091,0,soft_state_jump,14,0,13,1,0,0.9285714285714286,0.07142857142857142,0.0,1.0,0.0,1.0,0.0
1092,6,soft_dt_jump,15,990,5,9,1,0.3333333333333333,0.6,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.0
1093,3,soft_dt_jump,12,1460,1,8,3,0.08333333333333333,0.6666666666666666,0.25,0.5,0.08333333333333333,0.4166666666666667,0.0
1094,1,soft_state_jump,26,1100,9,16,1,0.34615384615384615,0.6153846153846154,0.038461538461538464,0.4230769230769231,0.38461538461538464,0.38461538461538464,0.0
1095,6,soft_dt_jump,15,1470,5,9,1,0.3333333333333333,0.6,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.6666666666666666,0.0
1096,1,soft_state_jump,31,2730,2,24,5,0.06451612903225806,0.7741935483870968,0.16129032258064516,0.6451612903225806,0.06451612903225806,0.3548387096774194,0.0
1097,6,soft_dt_jump,18,880,10,8,0,0.5555555555555556,0.4444444444444444,0.0,0.9444444444444444,0.0,0.8333333333333334,0.0
1098,1,soft_dt_jump,44,4730,9,29,6,0.20454545454545456,0.6590909090909091,0.13636363636363635,0.5,0.22727272727272727,0.3181818181818182,0.0
1099,7,soft_state_jump,24,560,18,5,1,0.75,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0
1100,2,soft_dt_jump,17,2080,2,12,3,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.5882352941176471,0.11764705882352941,0.23529411764705882,0.0
1101,1,soft_state_jump,14,2210,1,10,3,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.7142857142857143,0.0,0.14285714285714285,0.0
1102,1,soft_state_jump,21,2990,3,14,4,0.14285714285714285,0.6666666666666666,0.19047619047619047,0.5238095238095238,0.14285714285714285,0.19047619047619047,0.0
1103,1,soft_state_jump,61,5540,11,43,7,0.18032786885245902,0.7049180327868853,0.11475409836065574,0.5737704918032787,0.13114754098360656,0.14754098360655737,0.0
1104,1,soft_dt_jump,31,2730,5,22,4,0.16129032258064516,0.7096774193548387,0.12903225806451613,0.6129032258064516,0.12903225806451613,0.16129032258064516,0.0
1105,2,soft_state_jump,11,350,4,7,0,0.36363636363636365,0.6363636363636364,0.0,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.0
