episode_id,symbol,session_bucket_std,episode_start_reason,is_too_short_episode,start_event_idx,end_event_idx,start_time_ms,end_time_ms,n_events,duration_ms,n_trade,n_add,n_cancel,buy_like_ratio,sell_like_ratio,aggressive_ratio,at_bid1_ratio,at_ask1_ratio,inside_spread_ratio,mean_dt_ms,median_dt_ms,max_dt_ms,mean_qty_log1p,mean_spread_abs,mean_top_depth_total,mean_top_depth_imbalance,delta_snap_last,delta_depth_total,delta_depth_imbalance,trade_ratio,add_ratio,cancel_ratio,side_imbalance,top1_pos_imbalance,n_events_log1p,duration_ms_log1p,n_trade_log1p,n_add_log1p,n_cancel_log1p,mean_dt_ms_log1p,median_dt_ms_log1p,max_dt_ms_log1p,mean_spread_abs_log1p,mean_top_depth_total_log1p,cluster_kmeans
1320,000001,continuous_am,soft_dt_jump,0,32216,32223,35646590,35646760,8,170,6,1,1,0.125,0.0,0.875,0.0,0.875,0.0,70.0,0.0,390.0,7.408970935312313,0.009999999999999787,436600.0,-0.9688502061383417,0.0,0.0,0.0,0.75,0.125,0.125,0.125,-0.875,2.1972245773362196,5.14166355650266,1.9459101490553132,0.6931471805599453,0.6931471805599453,4.2626798770413155,0.0,5.968707559985366,0.009950330853167872,12.986775013521378,0
1321,000001,continuous_am,soft_dt_jump,0,32224,32252,35646900,35647930,29,1030,15,9,5,0.2413793103448276,0.06896551724137931,0.6206896551724138,0.034482758620689655,0.5862068965517241,0.0,40.3448275862069,0.0,160.0,6.594837030435054,0.009999999999999787,436600.0,-0.9688502061383417,0.0,0.0,0.0,0.5172413793103449,0.3103448275862069,0.1724137931034483,0.1724137931034483,-0.5517241379310345,3.4011973816621555,6.93828448401696,2.772588722239781,2.302585092994046,1.791759469228055,3.7219473250410404,0.0,5.081404364984463,0.009950330853167872,12.986775013521378,0
1322,000001,continuous_am,soft_dt_jump,0,32253,32264,35648120,35648760,12,640,3,7,2,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.5,0.0,69.16666666666667,35.0,360.0,6.7064336960207,0.009999999999999787,436600.0,-0.9688502061383417,0.0,0.0,0.0,0.25,0.5833333333333334,0.16666666666666666,0.25,-0.4166666666666667,2.5649493574615367,6.46302945692067,1.3862943611198906,2.0794415416798357,1.0986122886681098,4.250873364454327,3.58351893845611,5.8888779583328805,0.009950330853167872,12.986775013521378,6
1323,000001,continuous_am,soft_state_jump,0,32265,32275,35649100,35649370,11,270,7,3,1,0.09090909090909091,0.18181818181818182,0.9090909090909091,0.0,0.7272727272727273,0.0,55.45454545454545,0.0,340.0,6.520284306621283,0.009999999999999787,369400.0,-0.9740119112073633,0.009999999999999787,-67200.0,-0.005161705069021583,0.6363636363636364,0.2727272727272727,0.09090909090909091,-0.09090909090909091,-0.7272727272727273,2.4849066497880004,5.602118820879701,2.0794415416798357,1.3862943611198906,0.6931471805599453,4.033435809135108,0.0,5.831882477283517,0.009950330853167872,12.819638053836195,0
1324,000001,continuous_am,soft_dt_jump,0,32276,32284,35649380,35649820,9,440,4,3,2,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,50.0,10.0,350.0,6.934217138269996,0.009999999999999787,369400.0,-0.9740119112073633,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,-0.4444444444444445,2.302585092994046,6.089044875446846,1.6094379124341003,1.3862943611198906,1.0986122886681098,3.9318256327243257,2.3978952727983707,5.860786223465865,0.009950330853167872,12.819638053836195,6
1325,000001,continuous_am,soft_dt_jump,0,32285,32309,35650200,35651000,25,800,14,7,4,0.16,0.12,0.64,0.16,0.56,0.0,47.2,0.0,380.0,7.332804985859315,0.009999999999999787,369400.0,-0.9740119112073633,0.0,0.0,0.0,0.56,0.28,0.16,0.04000000000000001,-0.4,3.258096538021482,6.68586094706836,2.70805020110221,2.0794415416798357,1.6094379124341003,3.8753590210565547,0.0,5.942799375126701,0.009950330853167872,12.819638053836195,0
1326,000001,continuous_am,soft_dt_jump,0,32310,32321,35651960,35652900,12,940,10,2,0,0.08333333333333333,0.08333333333333333,1.0,0.0,0.9166666666666666,0.0,158.33333333333334,0.0,960.0,7.088446835763853,0.009999999999999787,327508.3333333333,-0.9072154401343383,0.0,-45700.0,0.07286887753420912,0.8333333333333334,0.16666666666666666,0.0,0.0,-0.9166666666666666,2.5649493574615367,6.846943139585379,2.3978952727983707,1.0986122886681098,0.0,5.070998443823346,0.0,6.8679744089702925,0.009950330853167872,12.699271832379099,0
1327,000001,continuous_am,soft_dt_jump,0,32322,32334,35652910,35653560,13,650,2,6,5,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.0,0.38461538461538464,0.0,50.76923076923077,20.0,310.0,6.96227723800886,0.009999999999999787,323700.0,-0.9011430336731542,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.0,-0.38461538461538464,2.6390573296152584,6.478509642208569,1.0986122886681098,1.9459101490553132,1.791759469228055,3.946795972183191,3.044522437723423,5.739792912179234,0.009950330853167872,12.687575529189761,3
1328,000001,continuous_am,soft_dt_jump,0,32335,32384,35654020,35657020,50,3000,13,25,12,0.2,0.3,0.4,0.28,0.18,0.0,69.2,45.0,460.0,6.896525778783394,0.009999999999999787,314580.0,-0.8972752905454646,0.0,-12000.0,0.0050891356943283395,0.26,0.5,0.24,-0.09999999999999998,0.10000000000000003,3.9318256327243257,8.006700845440367,2.6390573296152584,3.258096538021482,2.4849066497880004,4.251348311031766,3.828641396489095,6.133398042996649,0.009950330853167872,12.658996873631212,1
1329,000001,continuous_am,soft_dt_jump,0,32385,32403,35657070,35658100,19,1030,2,8,9,0.15789473684210525,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.21052631578947367,0.0,56.8421052631579,30.0,310.0,6.116925642592574,0.009999999999999787,311478.94736842107,-0.9037961075190839,0.0,-600.0,-0.021014568752128815,0.10526315789473684,0.42105263157894735,0.4,-0.10526315789473684,-0.15789473684210525,2.995732273553991,6.93828448401696,1.0986122886681098,2.1972245773362196,2.302585092994046,4.057716975237181,3.4339872044851463,5.739792912179234,0.009950330853167872,12.64909024071833,3
1330,000001,continuous_am,soft_dt_jump,0,32404,32417,35658350,35658790,14,440,6,6,2,0.35714285714285715,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.5,0.0,49.285714285714285,10.0,250.0,6.507031247002226,0.009999999999999787,311100.0,-0.9170684667309547,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,-0.35714285714285715,2.70805020110221,6.089044875446846,1.9459101490553132,1.9459101490553132,1.0986122886681098,3.9177210265427838,2.3978952727983707,5.5254529391317835,0.009950330853167872,12.647872897281076,6
1331,000001,continuous_am,soft_dt_jump,0,32418,32429,35659060,35659600,12,540,3,5,4,0.25,0.16666666666666666,0.5,0.08333333333333333,0.3333333333333333,0.0,67.5,25.0,270.0,6.668611010336768,0.009999999999999787,311100.0,-0.9170684667309547,0.0,0.0,0.0,0.25,0.4166666666666667,0.3333333333333333,0.08333333333333334,-0.25,2.5649493574615367,6.293419278846481,1.3862943611198906,1.791759469228055,1.6094379124341003,4.22683374526818,3.258096538021482,5.602118820879701,0.009950330853167872,12.647872897281076,3
1332,000001,continuous_am,soft_dt_jump,0,32430,32437,35659760,35660050,8,290,2,6,0,0.25,0.5,0.625,0.375,0.375,0.0,56.25,30.0,160.0,5.998566626181578,0.009999999999999787,311100.0,-0.9170684667309547,0.0,0.0,0.0,0.25,0.75,0.0,-0.25,0.0,2.1972245773362196,5.673323267171493,1.0986122886681098,1.9459101490553132,0.0,4.047427642434349,3.4339872044851463,5.081404364984463,0.009950330853167872,12.647872897281076,2
1333,000001,continuous_am,soft_side_flip_with_dt_jump,0,32438,32445,35660350,35660860,8,510,2,4,2,0.125,0.375,0.25,0.375,0.0,0.0,101.25,45.0,300.0,7.397849624102371,0.009999999999999787,311100.0,-0.9170684667309547,0.0,0.0,0.0,0.25,0.5,0.25,-0.25,0.375,2.1972245773362196,6.236369590203704,1.0986122886681098,1.6094379124341003,1.0986122886681098,4.627420794922911,3.828641396489095,5.707110264748875,0.009950330853167872,12.647872897281076,2
1334,000001,continuous_am,soft_state_jump,0,32446,32474,35661110,35661970,29,860,19,8,2,0.1724137931034483,0.10344827586206896,0.7586206896551724,0.10344827586206896,0.6551724137931034,0.0,38.275862068965516,0.0,250.0,7.228924477804125,0.009999999999999787,287600.0,-0.8949930458970793,-0.009999999999999787,-23500.0,0.02207542083387537,0.6551724137931034,0.27586206896551724,0.06896551724137931,0.06896551724137932,-0.5517241379310345,3.4011973816621555,6.7580945044277305,2.995732273553991,2.1972245773362196,1.0986122886681098,3.670610133460708,0.0,5.5254529391317835,0.009950330853167872,12.569329381874445,0
1335,000001,continuous_am,soft_dt_jump,0,32475,32482,35662000,35662090,8,90,5,2,1,0.125,0.125,0.0,0.875,0.0,0.0,15.0,0.0,80.0,7.501361620895484,0.009999999999999787,287600.0,-0.8949930458970793,0.0,0.0,0.0,0.625,0.25,0.125,0.0,0.875,2.1972245773362196,4.51085950651685,1.791759469228055,1.0986122886681098,0.6931471805599453,2.772588722239781,0.0,4.394449154672439,0.009950330853167872,12.569329381874445,7
1336,000001,continuous_am,soft_dt_jump,0,32483,32493,35662170,35662820,11,650,5,5,1,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.0,0.8181818181818182,0.0,66.36363636363636,0.0,260.0,7.346864852096474,0.009999999999999787,287600.0,-0.8949930458970793,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.09090909090909088,-0.8181818181818182,2.4849066497880004,6.478509642208569,1.791759469228055,1.791759469228055,0.6931471805599453,4.210105352497716,0.0,5.564520407322694,0.009950330853167872,12.569329381874445,6
1337,000001,continuous_am,soft_dt_jump,0,32494,32508,35662850,35663890,15,1040,4,9,2,0.4666666666666667,0.13333333333333333,0.6,0.13333333333333333,0.4666666666666667,0.0,71.33333333333333,30.0,280.0,7.3486014591725315,0.009999999999999787,287600.0,-0.8949930458970793,0.0,0.0,0.0,0.26666666666666666,0.6,0.13333333333333333,0.33333333333333337,-0.33333333333333337,2.772588722239781,6.947937068614969,1.6094379124341003,2.302585092994046,1.0986122886681098,4.28128506487235,3.4339872044851463,5.638354669333745,0.009950330853167872,12.569329381874445,3
1338,000001,continuous_am,soft_state_jump,0,32509,32516,35664110,35664360,8,250,6,2,0,0.125,0.125,0.0,1.0,0.0,0.0,58.75,0.0,250.0,7.355868900473323,0.009999999999999787,252000.0,-0.8158730158730159,0.009999999999999787,-35600.0,0.07912003002406343,0.75,0.25,0.0,0.0,1.0,2.1972245773362196,5.5254529391317835,1.9459101490553132,1.0986122886681098,0.0,4.09016919081162,0.0,5.5254529391317835,0.009950330853167872,12.437188334739655,7
1339,000001,continuous_am,soft_side_flip_with_dt_jump,0,32517,32547,35664570,35666180,31,1610,8,19,4,0.16129032258064516,0.45161290322580644,0.5483870967741935,0.2903225806451613,0.1935483870967742,0.0,58.70967741935484,30.0,270.0,7.424713582690701,0.009999999999999787,252000.0,-0.8158730158730159,0.0,0.0,0.0,0.25806451612903225,0.6129032258064516,0.12903225806451613,-0.29032258064516125,0.09677419354838712,3.4657359027997265,7.384610383176974,2.1972245773362196,2.995732273553991,1.6094379124341003,4.089494108088351,3.4339872044851463,5.602118820879701,0.009950330853167872,12.437188334739655,1
1340,000001,continuous_am,soft_dt_jump,0,32548,32560,35666340,35666930,13,590,3,10,0,0.23076923076923078,0.5384615384615384,0.7692307692307693,0.23076923076923078,0.38461538461538464,0.0,57.69230769230769,20.0,260.0,7.11812951675439,0.009999999999999787,252000.0,-0.8158730158730159,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,-0.30769230769230765,-0.15384615384615385,2.6390573296152584,6.3818160174060985,1.3862943611198906,2.3978952727983707,0.0,4.072308673822921,3.044522437723423,5.564520407322694,0.009950330853167872,12.437188334739655,2
1341,000001,continuous_am,soft_dt_jump,0,32561,32578,35667180,35668630,18,1450,3,10,5,0.2777777777777778,0.2777777777777778,0.6111111111111112,0.0,0.2777777777777778,0.0,94.44444444444444,30.0,340.0,7.02105043320027,0.009999999999999787,329600.0,0.26274271844660196,-0.009999999999999787,77600.0,1.0786157343196179,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.0,-0.2777777777777778,2.9444389791664403,7.280008252884188,1.3862943611198906,2.3978952727983707,1.791759469228055,4.558544344648036,3.4339872044851463,5.831882477283517,0.009950330853167872,12.705638110993434,1
1342,000001,continuous_am,soft_dt_jump,0,32579,32597,35668920,35670220,19,1300,1,12,6,0.21052631578947367,0.42105263157894735,0.5263157894736842,0.05263157894736842,0.10526315789473684,0.0,83.6842105263158,40.0,360.0,7.444036522675766,0.009999999999999787,356236.84210526315,0.17831819679211536,0.0,72300.0,-0.22915227306217797,0.05263157894736842,0.631578947368421,0.3157894736842105,-0.21052631578947367,-0.05263157894736842,2.995732273553991,7.170888478512505,0.6931471805599453,2.5649493574615367,1.9459101490553132,4.438929167825942,3.713572066704308,5.8888779583328805,0.009950330853167872,12.78335388255882,1
1343,000001,continuous_am,soft_dt_jump,0,32598,32635,35670700,35673280,38,2580,9,26,3,0.34210526315789475,0.34210526315789475,0.8157894736842105,0.02631578947368421,0.42105263157894735,0.0,80.52631578947368,60.0,480.0,6.863224005706564,0.009999999999999787,396300.0,0.03945203402066437,0.0,-30400.0,0.031820052596733484,0.23684210526315788,0.6842105263157895,0.07894736842105263,0.0,-0.39473684210526316,3.6635616461296463,7.855932199718614,2.302585092994046,3.295836866004329,1.3862943611198906,4.400925861250428,4.110873864173311,6.175867270105761,0.009950330853167872,12.889929302516245,1
1344,000001,continuous_am,soft_dt_jump,0,32636,32699,35673460,35678820,64,5360,10,41,13,0.21875,0.421875,0.640625,0.078125,0.25,0.0,86.5625,60.0,560.0,7.310992177682651,0.009999999999999787,372937.5,-0.0037480308892763915,0.0,4000.0,-0.1924411238133812,0.15625,0.640625,0.203125,-0.203125,-0.171875,4.174387269895637,8.586905803827538,2.3978952727983707,3.7376696182833684,2.4849066497880004,4.472352824097226,4.110873864173311,6.329720905522696,0.009950330853167872,12.82916880567529,1
1345,000001,continuous_am,max_events_per_episode,0,32700,32740,35679000,35682050,41,3050,7,32,2,0.34146341463414637,0.43902439024390244,0.6097560975609756,0.12195121951219512,0.21951219512195122,0.0,78.78048780487805,50.0,520.0,7.331650168807568,0.009999999999999787,355136.5853658537,-0.10153707673943607,0.0,-69300.0,0.12245845078323613,0.17073170731707318,0.7804878048780488,0.04878048780487805,-0.09756097560975607,-0.0975609756097561,3.7376696182833684,8.02322468471667,2.0794415416798357,3.4965075614664802,1.0986122886681098,4.3792789608340765,3.9318256327243257,6.255750041753367,0.009950330853167872,12.780260557784722,1
1346,000001,continuous_am,soft_dt_jump,0,32741,32759,35682310,35683180,19,870,3,13,3,0.3157894736842105,0.3684210526315789,0.6842105263157895,0.05263157894736842,0.3684210526315789,0.0,59.473684210526315,40.0,260.0,7.197840585953776,0.009999999999999787,306200.0,-0.0045721750489875895,0.0,0.0,0.0,0.15789473684210525,0.6842105263157895,0.15789473684210525,-0.05263157894736842,-0.3157894736842105,2.995732273553991,6.769641976852503,1.3862943611198906,2.6390573296152584,1.3862943611198906,4.102208298682315,3.713572066704308,5.564520407322694,0.009950330853167872,12.631997028039708,1
1347,000001,continuous_am,soft_side_flip_with_dt_jump,0,32760,32823,35683620,35688660,64,5040,10,45,9,0.296875,0.40625,0.578125,0.15625,0.28125,0.0,85.625,60.0,470.0,7.052624125755606,0.009999999999999787,294535.9375,0.03415352637748562,0.0,-24700.0,0.04684570968486681,0.15625,0.703125,0.140625,-0.109375,-0.125,4.174387269895637,8.525359754082631,2.3978952727983707,3.7612001156935624,2.302585092994046,4.461588457510067,4.110873864173311,6.154858094016418,0.009950330853167872,12.593159698657008,1
1348,000001,continuous_am,max_events_per_episode,0,32824,32887,35688770,35693180,64,4410,13,44,7,0.28125,0.40625,0.609375,0.171875,0.3125,0.0,70.625,45.0,570.0,6.965733799433647,0.009999999999999787,274312.5,0.07001924215512137,0.0,-11500.0,0.04439313203078745,0.203125,0.6875,0.109375,-0.125,-0.140625,4.174387269895637,8.39185670010494,2.6390573296152584,3.7612001156935624,2.0794415416798357,4.271444175034904,3.828641396489095,6.3473892096560105,0.009950330853167872,12.522026891901275,1
1349,000001,continuous_am,max_events_per_episode,0,32888,32951,35693770,35697510,64,3740,13,39,12,0.234375,0.375,0.640625,0.078125,0.3125,0.0,67.65625,40.0,590.0,7.069909426749288,0.009999999999999787,245870.3125,0.06762690849871242,0.0,-40900.0,0.02027353411901643,0.203125,0.609375,0.1875,-0.140625,-0.234375,4.174387269895637,8.227108234348146,2.6390573296152584,3.6888794541139363,2.4849066497880004,4.229112169584884,3.713572066704308,6.3818160174060985,0.009950330853167872,12.412563558120839,1
1350,000001,continuous_am,max_events_per_episode,0,32952,32984,35697690,35699960,33,2270,6,22,5,0.2727272727272727,0.3939393939393939,0.5757575757575758,0.12121212121212122,0.2727272727272727,0.0,74.24242424242425,50.0,240.0,7.128845874062931,0.009999999999999787,229100.0,0.1069402007856831,0.0,0.0,0.0,0.18181818181818182,0.6666666666666666,0.15151515151515152,-0.12121212121212122,-0.1515151515151515,3.5263605246161616,7.7279755421055585,1.9459101490553132,3.1354942159291497,1.791759469228055,4.320715224041686,3.9318256327243257,5.484796933490655,0.009950330853167872,12.341918233338216,1
1351,000001,continuous_am,soft_state_jump,0,32985,32993,35700170,35700200,9,30,6,2,1,0.2222222222222222,0.0,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,26.666666666666668,0.0,210.0,8.069150405008433,0.009999999999999787,171700.0,-0.0448456610366919,-0.009999999999999787,-57400.0,-0.151785861822375,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.2222222222222222,-0.6666666666666667,2.302585092994046,3.4339872044851463,1.9459101490553132,1.0986122886681098,0.6931471805599453,3.3202283191284883,0.0,5.351858133476067,0.009950330853167872,12.05350987098043,0
1352,000001,continuous_am,soft_dt_jump,0,32994,33033,35700420,35702960,40,2540,7,25,8,0.175,0.45,0.65,0.1,0.325,0.0,69.0,30.0,360.0,7.055824325363588,0.009999999999999787,171700.0,-0.0448456610366919,0.0,0.0,0.0,0.175,0.625,0.2,-0.275,-0.225,3.713572066704308,7.840312983320164,2.0794415416798357,3.258096538021482,2.1972245773362196,4.248495242049359,3.4339872044851463,5.8888779583328805,0.009950330853167872,12.05350987098043,1
1353,000001,continuous_am,soft_state_jump,0,33034,33097,35703190,35707830,64,4640,12,46,6,0.203125,0.515625,0.640625,0.171875,0.28125,0.0,76.09375,40.0,340.0,7.111694268798405,0.009999999999999787,123012.5,0.3201916462349849,0.009999999999999787,-56000.0,0.427732437181895,0.1875,0.71875,0.09375,-0.3125,-0.109375,4.174387269895637,8.442685139241176,2.5649493574615367,3.7612001156935624,1.9459101490553132,4.34502221372963,3.713572066704308,5.831882477283517,0.009950330853167872,11.720049384429355,1
1354,000001,continuous_am,max_events_per_episode,0,33098,33106,35707830,35707930,9,100,8,1,0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,11.11111111111111,0.0,100.0,6.535563751107851,0.009999999999999787,115700.0,0.3828867761452031,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,-0.7777777777777777,2.302585092994046,4.61512051684126,2.1972245773362196,0.6931471805599453,0.0,2.4941233048929243,0.0,4.61512051684126,0.009950330853167872,11.658764556186767,0
1355,000001,continuous_am,soft_dt_jump,0,33107,33129,35708060,35709230,23,1170,7,15,1,0.391304347826087,0.2608695652173913,0.7391304347826086,0.0,0.5652173913043478,0.0,56.52173913043478,40.0,290.0,6.600552033756625,0.009999999999999787,113430.43478260869,0.40473059485225765,0.0,-17400.0,0.1674692767540848,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.13043478260869568,-0.5652173913043478,3.1780538303479458,7.065613363597717,2.0794415416798357,2.772588722239781,0.6931471805599453,4.052162948185806,3.713572066704308,5.673323267171493,0.009950330853167872,11.638953834530735,6
1356,000001,continuous_am,soft_side_flip_with_dt_jump,0,33130,33138,35709540,35709830,9,290,3,5,1,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.0,66.66666666666667,10.0,310.0,6.457515222885996,0.009999999999999787,98300.0,0.5503560528992879,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.1111111111111111,-0.7777777777777778,2.302585092994046,5.673323267171493,1.3862943611198906,1.791759469228055,0.6931471805599453,4.214593690373678,2.3978952727983707,5.739792912179234,0.009950330853167872,11.495789479023493,6
1357,000001,continuous_am,soft_dt_jump,0,33139,33151,35710010,35710290,13,280,4,9,0,0.23076923076923078,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.0,35.38461538461539,0.0,180.0,6.490628197343729,0.009999999999999787,98300.0,0.5503560528992879,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,-0.23076923076923078,-0.07692307692307693,2.6390573296152584,5.638354669333745,1.6094379124341003,2.302585092994046,0.0,3.5941460310303963,0.0,5.198497031265826,0.009950330853167872,11.495789479023493,6
1358,000001,continuous_am,soft_dt_jump,0,33152,33165,35710300,35710860,14,560,7,7,0,0.21428571428571427,0.2857142857142857,0.9285714285714286,0.0,0.8571428571428571,0.0,40.714285714285715,5.0,230.0,6.954328039483518,0.009999999999999787,98300.0,0.5503560528992879,0.0,0.0,0.0,0.5,0.5,0.0,-0.07142857142857142,-0.8571428571428571,2.70805020110221,6.329720905522696,2.0794415416798357,2.0794415416798357,0.0,3.7308436532129683,1.791759469228055,5.442417710521793,0.009950330853167872,11.495789479023493,6
1359,000001,continuous_am,soft_dt_jump,0,33166,33174,35710980,35711990,9,1010,2,6,1,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.0,0.6666666666666666,0.0,125.55555555555556,120.0,290.0,6.577289439147178,0.009999999999999787,98300.0,0.5503560528992879,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,-0.6666666666666666,2.302585092994046,6.918695219020472,1.0986122886681098,1.9459101490553132,0.6931471805599453,4.840681386110963,4.795790545596741,5.673323267171493,0.009950330853167872,11.495789479023493,6
1360,000001,continuous_am,soft_state_jump,0,33175,33196,35712010,35712930,22,920,7,13,2,0.18181818181818182,0.4090909090909091,0.6818181818181818,0.13636363636363635,0.5909090909090909,0.0,42.72727272727273,25.0,150.0,6.7275506423051725,0.009999999999999787,97100.0,0.5756951596292482,-0.009999999999999787,-1200.0,0.025339106729960315,0.3181818181818182,0.5909090909090909,0.09090909090909091,-0.2272727272727273,-0.4545454545454546,3.1354942159291497,6.825460036255307,2.0794415416798357,2.6390573296152584,1.0986122886681098,3.7779719973073904,3.258096538021482,5.017279836814924,0.009950330853167872,11.48350695288756,6
1361,000001,continuous_am,soft_dt_jump,0,33197,33218,35713130,35714540,22,1410,4,17,1,0.22727272727272727,0.5454545454545454,0.7727272727272727,0.09090909090909091,0.36363636363636365,0.0,73.18181818181819,50.0,220.0,6.4578134533338725,0.009999999999999787,97100.0,0.5756951596292482,0.0,0.0,0.0,0.18181818181818182,0.7727272727272727,0.045454545454545456,-0.3181818181818181,-0.2727272727272727,3.1354942159291497,7.252053951852814,1.6094379124341003,2.8903717578961645,0.6931471805599453,4.306519082165736,3.9318256327243257,5.3981627015177525,0.009950330853167872,11.48350695288756,1
1362,000001,continuous_am,soft_dt_jump,0,33219,33246,35714940,35715840,28,900,13,12,3,0.10714285714285714,0.32142857142857145,0.75,0.10714285714285714,0.5714285714285714,0.0,46.42857142857143,20.0,400.0,6.979344924515352,0.009999999999999787,109250.0,0.4099667140940645,0.009999999999999787,12600.0,-0.1718665361105609,0.4642857142857143,0.42857142857142855,0.10714285714285714,-0.2142857142857143,-0.46428571428571425,3.367295829986474,6.803505257608338,2.6390573296152584,2.5649493574615367,1.3862943611198906,3.859224819861175,3.044522437723423,5.993961427306569,0.009950330853167872,11.601403266234023,6
1363,000001,continuous_am,soft_dt_jump,0,33247,33272,35715930,35717910,26,1980,5,18,3,0.19230769230769232,0.5,0.6923076923076923,0.07692307692307693,0.38461538461538464,0.0,79.61538461538461,45.0,360.0,7.189240513138899,0.009999999999999787,109700.0,0.4038286235186873,0.0,0.0,0.0,0.19230769230769232,0.6923076923076923,0.11538461538461539,-0.3076923076923077,-0.3076923076923077,3.295836866004329,7.591357046698551,1.791759469228055,2.9444389791664403,1.3862943611198906,4.389689507419451,3.828641396489095,5.8888779583328805,0.009950330853167872,11.605513761992055,1
1364,000001,continuous_am,soft_state_jump,0,33273,33296,35718040,35719680,24,1640,4,19,1,0.20833333333333334,0.5833333333333334,0.7916666666666666,0.08333333333333333,0.5416666666666666,0.0,73.75,30.0,470.0,7.399215635986496,0.009999999999999787,139800.0,0.034334763948497854,-0.009999999999999787,30100.0,-0.36949385957018943,0.16666666666666666,0.7916666666666666,0.041666666666666664,-0.375,-0.4583333333333333,3.2188758248682006,7.403061091090091,1.6094379124341003,2.995732273553991,0.6931471805599453,4.314149212270796,3.4339872044851463,6.154858094016418,0.009950330853167872,11.847975261832087,1
1365,000001,continuous_am,soft_dt_jump,0,33297,33314,35719810,35720940,18,1130,2,16,0,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.2777777777777778,0.0,70.0,45.0,190.0,7.145798683111173,0.009999999999999787,139800.0,0.034334763948497854,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,-0.4444444444444444,-0.05555555555555558,2.9444389791664403,7.030857476116121,1.0986122886681098,2.833213344056216,0.0,4.2626798770413155,3.828641396489095,5.25227342804663,0.009950330853167872,11.847975261832087,2
1366,000001,continuous_am,soft_state_jump,0,33315,33328,35721080,35722370,14,1290,3,10,1,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.5,0.0,102.14285714285714,45.0,350.0,7.180106161825733,0.009999999999999787,218600.0,-0.49954254345837146,0.0,78800.0,-0.5338773074068693,0.21428571428571427,0.7142857142857143,0.07142857142857142,-0.42857142857142855,-0.35714285714285715,2.70805020110221,7.1631723908466425,1.3862943611198906,2.3978952727983707,0.6931471805599453,4.6361149898375125,3.828641396489095,5.860786223465865,0.009950330853167872,12.295003429279529,2
1367,000001,continuous_am,soft_dt_jump,0,33329,33336,35722790,35722950,8,160,4,3,1,0.125,0.25,0.875,0.0,0.75,0.0,72.5,0.0,420.0,7.22446231610831,0.009999999999999787,218600.0,-0.49954254345837146,0.0,0.0,0.0,0.5,0.375,0.125,-0.125,-0.75,2.1972245773362196,5.081404364984463,1.6094379124341003,1.3862943611198906,0.6931471805599453,4.297285406218791,0.0,6.042632833682381,0.009950330853167872,12.295003429279529,6
1368,000001,continuous_am,soft_dt_jump,0,33337,33347,35723080,35723940,11,860,2,7,2,0.18181818181818182,0.45454545454545453,0.8181818181818182,0.0,0.5454545454545454,0.0,90.0,70.0,220.0,6.312249747763775,0.009999999999999787,218600.0,-0.4995425434583715,0.0,0.0,0.0,0.18181818181818182,0.6363636363636364,0.18181818181818182,-0.2727272727272727,-0.5454545454545454,2.4849066497880004,6.7580945044277305,1.0986122886681098,2.0794415416798357,1.0986122886681098,4.51085950651685,4.2626798770413155,5.3981627015177525,0.009950330853167872,12.295003429279529,6
