episode_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,cluster_kmeans
1,-0.8651096224784851,1.228394865989685,-0.5003528594970703,-0.8065986037254333,1.3914856910705566,-0.8791477084159851,-0.1074808686971664,1.6494897603988647,1.4864459037780762,-0.6280776262283325,-0.7548918724060059,0.2456471472978592,-0.7905187010765076,-0.5198546648025513,0.1577227860689163,2.088716506958008,-1.815426588058472,1.5776900053024292,1.0171228647232056,0.3336716294288635,-0.2860821187496185,-1.5785640478134155,-0.6978914737701416,0.4960047304630279,0.4397106766700744,1.8504754304885864,0.2478098720312118,-0.4336588978767395,-1.4373180866241455,-0.8575738072395325,-1.82369601726532,-0.818701446056366,-0.8138259053230286,-0.0701514258980751,-0.7845627069473267,0.6246514916419983,2.183670282363892,0.1354815512895584,0.5459955334663391,1.2263779640197754,-1.456397294998169,-1.3370860815048218,1.2244828939437866,-0.0666324496269226,1.03986656665802,0.4893384873867035,-0.6406395435333252,-0.7069375514984131,0.4516063928604126,-0.0460145473480224,-0.5135019421577454,1.196639060974121,-1.39604651927948,-1.5567097663879397,-0.4592942595481872,0.4493125677108764,1.3759199380874634,-0.1135848984122276,-1.2118518352508545,0.5649294257164001,0.2362025529146194,-0.3034902513027191,0.4707735776901245,0.3993538916110992,4
2,0.7042865753173828,0.861934244632721,-1.472396731376648,-1.450454831123352,-1.1062391996383667,-1.186323642730713,0.1103040277957916,0.5426843166351318,-0.7476215362548828,-0.7150129675865173,0.0157761834561824,-1.195455551147461,0.6833994388580322,-0.6985085010528564,-0.1036661341786384,1.2165368795394895,-1.2261947393417358,-0.0009111513500101,-1.5731278657913208,0.3132231533527374,0.7154088020324707,0.319788783788681,-0.6054747104644775,0.1784872859716415,-0.7363208532333374,0.6123948097229004,0.3578509986400604,1.1773353815078735,-1.0788893699645996,0.1783839613199234,-0.1536343842744827,0.5517642498016357,-2.407453775405884,-0.0805314555764198,-0.438279241323471,0.942180871963501,0.9690696001052856,-0.1198445037007331,1.843591928482056,0.6722461581230164,0.8965125679969788,0.0703107267618179,1.1597265005111694,-0.8985050916671753,-0.1274593621492386,-0.6160885691642761,-0.6491629481315613,0.0474476292729377,-1.5859140157699585,-0.4843674898147583,0.1640020012855529,-0.7265035510063171,-0.0209192335605621,1.7711148262023926,0.9694974422454834,1.4054991006851196,-0.2876752614974975,-0.3076466619968414,0.9431735277175904,1.3890647888183594,0.9175145626068116,-0.7847250699996948,1.007643222808838,-0.1786100566387176,7
3,-1.219685435295105,-0.5760641098022461,0.2485219538211822,-0.919309377670288,1.4351844787597656,-0.3815356492996216,-0.006442591547966,0.1943372189998626,-0.2835146784782409,-1.9083118438720703,0.6392340660095215,0.2746200561523437,-0.1345062255859375,-0.818793773651123,-0.2352454662322998,1.5453499555587769,0.0511815547943115,0.4846396446228027,-0.2515870034694671,1.2471154928207395,-0.6250488758087158,-0.9532718658447266,0.0440119951963424,1.528295874595642,0.1799522340297699,0.2694410979747772,-1.0474859476089478,-0.4235009849071502,0.5801099538803101,0.3509045839309692,0.886290967464447,-0.8414881229400635,0.3833401799201965,-1.692566156387329,-1.215984582901001,-0.2191797345876693,0.922638177871704,1.5725553035736084,-0.9010006189346312,0.962899088859558,0.6047421097755432,-0.4649406671524048,0.7264648079872131,-1.965851902961731,0.3477984070777893,0.2774781882762909,-0.66449373960495,-1.259099006652832,0.3427745103836059,1.5285451412200928,-0.1531321704387664,-0.1154353618621826,-0.8088669776916504,-0.4510802328586578,-0.7554832696914673,0.4385976791381836,1.1334810256958008,1.012235403060913,0.1924647688865661,1.1333664655685425,0.5166729688644409,-1.7532542943954468,0.8477306962013245,-0.0540559068322181,3
4,-1.5419197082519531,-1.6287968158721924,0.5219140648841858,-1.2641221284866333,1.9393186569213867,0.4609869718551636,-0.1522898375988006,-0.2749202251434326,-0.4041057229042053,-1.9674072265625,0.3930181860923767,0.2680011391639709,-0.23471400141716,-0.5251345634460449,-0.5120598673820496,0.718637228012085,1.0543369054794312,0.1039729714393615,-0.221848726272583,1.158777952194214,-0.9033159017562866,-1.0946558713912964,0.6641038656234741,0.7302875518798828,0.194953441619873,-0.5854694843292236,-0.7242543697357178,-0.4971661567687988,0.8639662265777588,0.687828540802002,2.37725043296814,-0.3114644885063171,0.7140648365020752,-1.7942110300064087,-0.5285401940345764,-0.286376416683197,-0.0975813716650009,1.3663419485092163,-0.8161627054214478,-0.0395084731280803,1.585960030555725,0.0476568490266799,0.6229126453399658,-2.1669020652771,-0.171000987291336,0.8456727266311646,-0.6343255639076233,-1.4925187826156616,1.6028225421905518,1.968602180480957,0.5986846685409546,-0.3178512454032898,-0.8501679301261902,-0.4458667039871216,-0.8047343492507935,-0.27676522731781,0.0470778681337833,1.9934614896774288,0.2954343855381012,0.3366025388240814,0.2777740955352783,-1.775900959968567,0.604552686214447,0.084944762289524,3
5,0.6337807774543762,0.5700255036354065,-0.9327473044395448,-1.4367914199829102,-1.1738771200180054,-0.8416321873664856,0.1593854874372482,0.1161266565322876,-1.1048229932785034,-0.7975087761878967,-0.039347618818283,-0.8080165982246399,0.5313050746917725,-0.6395559310913086,-0.2548572421073913,0.996006190776825,-0.6117234826087952,-0.3871194422245025,-1.6283842325210571,0.5873486399650574,0.6619154214859009,0.0171045660972595,-0.4049871265888214,0.0652937293052673,-1.1449211835861206,0.3059201240539551,0.3844320774078369,0.8203439712524414,-0.8338441848754883,0.8266193270683289,0.6670985221862793,0.3840234279632568,-2.351693868637085,-0.5641236901283264,-0.2043814212083816,0.5179088711738586,0.7056421637535095,0.0671671032905578,1.6473146677017212,0.5800569653511047,1.672052979469299,0.0453267432749271,1.04388165473938,-1.367611289024353,-0.2473615854978561,-0.5118137001991272,-0.55487459897995,-0.1893811970949173,-1.1459695100784302,-0.0021725371479988,0.5327082276344299,-0.8149061799049377,0.1516023129224777,1.5838559865951538,0.736642062664032,1.1989554166793823,-0.4975697100162506,0.2540446817874908,1.2975691556930542,1.4390716552734375,0.6899490356445312,-1.1824535131454468,0.8569788336753845,-0.1610651761293411,7
6,-1.8859686851501465,-0.588489830493927,-0.275974690914154,-1.478482723236084,1.3771332502365112,-0.708332359790802,-0.5074832439422607,0.536744236946106,-0.5031610727310181,-1.5345300436019895,0.6743460893630981,-0.3203549683094024,0.4494693577289581,-0.8773303627967834,-0.6641451716423035,0.7436445951461792,-0.5841151475906372,0.932242512702942,-0.004003339447081,0.9215187430381776,-0.6186146140098572,-0.755326509475708,-0.1132760345935821,1.3950382471084597,0.8171154260635376,-0.3170896768569946,-0.8762617111206055,-0.5982878804206848,0.692805826663971,-0.0877713561058044,0.4553009271621704,-0.1314219832420349,0.9238626956939696,-0.9789519906044006,-0.4453755617141723,-0.6877565979957581,0.9368124008178712,1.2481446266174316,-0.7596792578697205,0.398584246635437,0.6880701184272766,0.2102846354246139,0.9978614449501038,-1.7253870964050293,0.473368227481842,0.0955112650990486,-0.0158792994916439,-1.407664179801941,0.274481862783432,1.670533537864685,0.1593287587165832,0.3530668914318084,-0.6174253821372986,0.0929051265120506,-1.0753483772277832,-0.0466678813099861,0.4851269125938415,0.7916991114616394,-0.2950661480426788,1.3191267251968384,0.4415897727012634,-1.3219561576843262,1.4183406829833984,0.5957911014556885,3
7,-1.153713583946228,-0.3580481708049774,-0.3522367477416992,-1.4404246807098389,1.0518043041229248,-0.6793146729469299,0.1124634519219398,0.4929894804954529,-0.3051278293132782,-1.714878797531128,0.2886452376842499,-0.0310524199157953,0.1517930924892425,-0.7645795941352844,0.0217450521886348,1.5489487648010254,-0.8910760283470154,0.958592176437378,-0.5160189270973206,0.8204336762428284,0.1528864800930023,-0.805054247379303,-0.2330755293369293,1.4328287839889526,0.1707618087530136,0.0456121191382408,-0.2303512692451477,-0.3309974372386932,0.2832892537117004,0.3952538669109344,0.3083741068840027,-0.2411133050918579,0.286334216594696,-1.6755468845367432,-0.7357574701309204,-0.323552131652832,1.391984224319458,1.2352367639541626,-0.3080695569515228,0.8813937902450562,0.3220216035842895,-1.106554627418518,0.8380311131477356,-1.4960986375808716,0.1229466944932937,-0.1532263755798339,0.0043851137161254,-1.1258602142333984,-0.2609305083751678,1.1295793056488037,0.0011280917096883,0.222527414560318,-0.299340158700943,0.297434389591217,-0.8107216358184814,-0.2088526934385299,0.9212769269943236,0.5680869817733765,-0.6170466542243958,1.773606300354004,-0.0062831128016114,-1.0799155235290527,1.5790350437164309,0.1467418372631073,3
8,-0.401688814163208,-0.4108880758285522,-0.0541714839637279,-1.4733507633209229,1.1049165725708008,-0.4753835797309875,-0.2761769890785217,0.686125636100769,0.7415297627449036,-1.5284773111343384,-0.0075133983045816,0.1523492038249969,-0.8866841197013855,-0.2390485107898712,-0.685169517993927,1.200619339942932,-0.3639298379421234,0.6823948621749878,0.2030011117458343,0.7380419969558716,-0.5227260589599609,-1.3686583042144775,-0.1003998443484306,1.389710783958435,0.2140592336654663,0.6989420056343079,-0.5668636560440063,-0.3633446991443634,-0.3594208359718323,0.1912730038166046,-0.0331618338823318,-0.6477173566818237,-0.4168844223022461,-1.1070040464401243,-0.8003443479537964,0.0454711504280567,1.3023126125335691,0.8310713768005371,0.134111538529396,0.8102413415908813,-0.5196566581726074,-0.4367610514163971,1.6754125356674194,-1.0363620519638062,0.5835239291191101,0.081056609749794,-0.7175264954566956,-0.8063523173332214,0.6066880226135254,0.8272048234939575,-0.2146184593439102,0.1313799321651458,-1.0804824829101562,-0.6231495141983032,-0.2765372991561889,-0.2795795798301697,0.8353592753410339,1.1245172023773191,0.0458587743341922,0.9887846112251282,0.129217267036438,-0.8192532062530518,1.4477195739746094,0.0538670718669891,3
9,-1.3202173709869385,-0.8440807461738586,0.3246177136898041,-1.1847598552703855,1.289168357849121,-0.3969027996063232,0.1984815150499344,0.0397962965071201,-0.1394788473844528,-2.113926410675049,0.3100197613239288,0.0801576003432273,0.030402997508645,-0.5645405650138855,0.313891053199768,1.6697450876235962,-0.1092591881752014,1.0801790952682495,-0.5627380609512329,0.9477101564407348,0.1514769941568374,-0.5421147346496582,-0.217727929353714,1.8188692331314087,0.55629563331604,-0.3033692538738251,-0.5746736526489258,-0.374078631401062,0.7242211103439331,-0.0193904843181371,1.0416340827941897,-0.183265820145607,1.201093316078186,-1.9636472463607788,-1.134485960006714,-0.3676896095275879,0.9542917609214784,1.4925297498703003,-1.2210993766784668,0.5896658897399902,0.4394508898258209,-0.7937784790992737,0.3921881318092346,-1.5973209142684937,-0.3714729845523834,-0.0698945969343185,-0.0023130143526941,-1.5642956495285034,0.1824543476104736,1.4656801223754885,-0.2577565014362335,0.0091944094747304,-0.2759363651275635,0.2852399945259094,-0.99293452501297,-0.7740223407745361,0.6657314896583557,0.9412662386894226,-0.37195485830307,1.1421512365341189,0.0716913342475891,-1.3947548866271973,1.962288856506348,-0.0176579803228378,3
10,-0.9595231413841248,-0.8891348838806152,0.0944941192865371,-1.5409523248672483,0.9746229648590088,-0.5470190644264221,0.3134360909461975,0.2570149898529053,-0.2289012670516967,-1.9637740850448608,0.4891065657138824,0.111935056746006,0.2530080080032348,-0.6108949780464172,0.3431406021118164,1.8839629888534544,-0.4132976830005646,1.3074792623519895,-0.7219213247299194,0.8544076085090637,0.3497806489467621,-0.4106216728687286,-0.3909910321235657,2.1181108951568604,0.5496659874916077,-0.2392119765281677,-0.5016451478004456,-0.375834047794342,0.7637212872505188,0.0725002884864807,0.6602641344070435,0.0637369602918624,1.047439694404602,-2.027260065078736,-0.948068141937256,-0.250180184841156,1.2528663873672483,1.4432103633880615,-0.8519908785820007,0.478535383939743,0.1164434850215911,-1.204695701599121,0.6297616362571716,-1.4377946853637695,-0.4825328290462494,-0.2709712386131286,0.0189874861389398,-1.64300537109375,-0.2709157466888428,1.0468387603759766,-0.1867015063762664,0.0095445336773991,-0.4190235435962677,0.5124230980873108,-0.7885579466819763,-0.9565079808235168,0.6650716066360474,0.5454859733581543,-0.6165634393692017,1.5445231199264526,0.0988095477223396,-1.2170262336730957,2.154147863388061,0.0910023599863052,3
