episode_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,cluster_kmeans
11,0.0053946156986057,-1.140324354171753,0.7834174633026123,1.2852632999420166,1.1625865697860718,-0.3124654591083526,0.1972478330135345,-0.8386081457138062,-1.3132261037826538,-1.892503023147583,-0.0314860418438911,2.040797710418701,0.2025727778673172,0.0521582290530204,0.9357226490974426,0.4202176630496979,-0.5948410034179688,0.7734449505805969,-0.0486898124217987,-0.2268443405628204,1.0583206415176392,-0.0312845967710018,-0.7732141613960266,-0.5214400887489319,2.095056533813477,-0.5478240251541138,0.8573111295700073,1.3767201900482178,-0.9074749946594238,-0.111563391983509,-0.882565975189209,-0.9476978778839112,-1.6988364458084106,-2.238126754760742,-0.4972329437732696,1.211865782737732,-1.0324029922485352,0.1569009870290756,-0.3523249328136444,-1.7344428300857544,0.4445537626743316,-0.0948721766471862,0.3954969644546509,1.0793354511260986,-0.0158874802291393,-0.5568947792053223,0.9383653402328492,0.2543568313121795,-2.4321351051330566,0.976749837398529,-1.2928857803344729,-0.1359278708696365,-0.1020625978708267,1.0871965885162354,0.2370446324348449,0.5092882513999939,-0.5037845969200134,1.8113527297973635,1.7485183477401731,1.367536187171936,-0.6454651951789856,2.0594449043273926,-1.69090473651886,-1.4001579284667969,2
12,-0.2543507516384125,-0.619835376739502,1.4382007122039795,0.3467318415641784,0.698140025138855,-0.4141766428947449,0.3747801780700683,0.1493715494871139,-0.955854058265686,-2.065907716751098,-0.2273323833942413,1.9510034322738647,0.1001268029212951,-1.012323021888733,-0.0217645056545734,0.6150062084197998,-0.7566502094268799,0.5566713213920593,0.0881927162408828,-0.4493643641471863,0.6368417143821716,0.6177626252174377,-1.4564244747161863,-0.6093649864196777,1.4531643390655518,-0.5615959167480469,-0.0015567317605018,0.9812917709350586,-2.206625938415528,-1.086522936820984,-0.4271010756492615,-0.8422602415084839,-2.2072153091430664,-1.8402963876724243,0.0036280304193496,0.7655382752418518,0.4477362036705017,-0.1733936518430709,-0.2008146047592163,-0.6715878248214722,0.9043238162994384,-0.1390149593353271,-0.0222698412835598,0.681969404220581,0.4473735094070434,-0.3276676535606384,0.4010173082351684,0.3524141907691955,-1.1407747268676758,1.3667644262313845,-0.4397852718830108,0.2836557030677795,0.8686842918395996,1.0792685747146606,-0.040702074766159,1.559260606765747,-1.473013401031494,1.3531237840652466,1.1276156902313232,0.9718424081802368,-0.7161281108856201,1.827892780303955,-0.530546247959137,-0.4888291954994201,2
13,-0.1198515221476554,-0.8308321833610535,1.2079044580459597,0.6754710078239441,0.7422171831130981,-0.3504343330860138,0.3331122696399688,-0.2263017296791076,-0.9675605297088624,-1.9499155282974243,-0.4085831940174103,2.09232497215271,0.1027517840266227,-0.6560796499252319,0.4273511171340942,0.5447822213172913,-0.6271108984947205,0.7584373354911804,0.1749432832002639,-0.2539560496807098,0.5872837901115417,0.5930904746055603,-1.0988142490386963,-0.6581707000732422,1.6006922721862793,-0.4422371089458465,0.4035673141479492,1.081993579864502,-1.957486867904663,-0.9268671870231628,-0.6325560808181763,-0.9622055888175964,-1.9594377279281616,-1.898492217063904,-0.2293646037578582,1.0533862113952637,-0.1059967279434204,-0.1900531202554702,-0.1351157277822494,-0.9266976118087769,1.0287574529647827,-0.1265186369419098,-0.0233723986893892,0.7482125759124756,0.3544989824295044,-0.3190560936927795,0.83138108253479,0.1753529608249664,-1.5422662496566772,1.069543719291687,-0.7789962291717529,0.0634415820240974,0.3662318587303161,1.1331318616867063,0.078967772424221,1.0148534774780271,-1.2449994087219238,1.4649728536605835,1.4132399559020996,1.2212613821029663,-0.7407138347625732,1.739951491355896,-1.034749150276184,-0.6834304332733154,2
14,-0.2746543288230896,-0.8190336227416992,1.2354940176010132,0.6896995306015015,0.7037208676338196,-0.3782274127006531,0.1956148147583007,-0.134219229221344,-1.0990946292877195,-1.7387142181396484,-0.3750846683979034,1.9767513275146484,0.0209516882896423,-0.775671124458313,0.5385730862617493,0.47674161195755,-0.9341024160385132,0.5483667254447937,0.3343234062194824,-0.2179706394672393,0.7726044654846191,0.3336308002471924,-1.228212594985962,-0.4466891288757324,1.6505517959594729,-0.2539550960063934,0.4026525020599365,1.1284936666488647,-2.2190585136413574,-0.6404955983161926,-0.6734169721603394,-0.9732232093811036,-2.1146254539489746,-1.6815500259399414,-0.0715284273028373,0.5546812415122986,0.2044377028942108,-0.2659785151481628,-0.1133852750062942,-1.0830163955688477,0.4065321385860443,-0.1378550231456756,0.178666204214096,0.6571322679519653,0.454785019159317,-0.3600772619247436,0.7562832832336426,0.355155885219574,-1.3406585454940796,1.0298006534576416,-0.4278650283813476,0.1461995989084243,0.0591897666454315,1.1792398691177368,0.0774396210908889,1.3405832052230835,-1.113386869430542,1.5333091020584106,1.421589493751526,1.462994933128357,-0.9511221051216124,1.8007797002792358,-1.0239439010620115,-0.5843469500541687,2
15,-0.0144232613965868,-1.1383684873580933,0.6712649464607239,1.2769505977630615,0.8894643783569336,-0.1346727758646011,0.0544660352170467,-0.9195438027381896,-1.1946890354156494,-1.5051904916763306,-0.0609470270574092,1.8753479719161987,0.1196411699056625,0.0912361070513725,0.9765952229499816,0.5711022019386292,-0.8880548477172852,0.5900558233261108,0.0834279283881187,0.3812352120876312,0.837764322757721,-0.2738992869853973,-0.9999365210533142,-0.2103223800659179,1.873319625854492,-0.4286918044090271,1.088955044746399,1.4490782022476196,-1.3934940099716189,0.0372404269874095,-1.077736496925354,-1.1473127603530884,-1.6355934143066406,-1.4011108875274658,-0.4450981020927429,0.9933030009269714,-0.8020358681678772,0.020184239372611,-0.4689324200153351,-1.379358410835266,0.0050180470570921,-0.2839683890342712,0.5483810305595398,0.5705249905586243,0.2751278579235077,-0.4268832206726074,0.8059638142585754,0.1880037784576416,-1.7653905153274536,0.5343307852745056,-0.7013564705848694,-0.3847208619117737,-0.6192163228988647,1.0164083242416382,0.078568123281002,0.8627740740776062,-0.3354389369487762,1.7483155727386477,1.718176007270813,1.8180073499679563,-1.0639727115631104,1.8245084285736084,-1.540935754776001,-0.9864098429679872,2
16,-0.1640534549951553,-1.0437629222869873,0.978218674659729,1.0343574285507202,0.9960830807685852,-0.2621353566646576,0.2133896946907043,-0.5406582355499268,-1.3955401182174685,-1.768215894699097,-0.2658291757106781,1.93812358379364,0.159248799085617,-0.3511369824409485,0.7386847138404846,0.3889819085597992,-0.8246232867240906,0.4901604354381561,0.1286830306053161,-0.1069139689207077,0.9880548715591432,0.0092011773958802,-1.096663236618042,-0.4675397872924804,2.018291711807251,-0.4274924993515014,0.7429743409156799,1.3107222318649292,-1.3989341259002686,-0.3267945945262909,-0.7388442754745483,-1.0718132257461548,-1.9739567041397093,-1.974624752998352,-0.3016524910926819,0.9551612734794616,-0.4784084558486938,0.0150761604309082,-0.3010556101799011,-1.5187110900878906,0.2684374749660492,-0.070694126188755,0.4420620203018188,0.7860422730445862,0.1951515823602676,-0.5237104296684265,0.8767696619033813,0.4519849121570587,-1.827094912528992,0.935535967350006,-0.7796638011932373,-0.0014154247473925,-0.0422131158411502,1.0071110725402832,0.1843306422233581,1.021634578704834,-0.7082962393760681,1.7853187322616575,1.621616005897522,1.4492850303649902,-0.8646798729896545,2.058044195175171,-1.39235258102417,-1.0534920692443848,2
17,-0.1970557272434234,0.5003451704978943,1.2591238021850586,-0.2363991141319275,0.1405990123748779,-0.1119648143649101,0.0101111708208918,-0.1597335338592529,0.0565612539649009,-0.9814097285270692,0.1322069317102432,1.0289441347122192,-1.11488676071167,0.2728427350521087,0.577772855758667,1.0231611728668213,0.1816711127758026,-0.3085644543170929,-1.247363805770874,0.1625224947929382,0.3832865953445434,-0.7590041160583496,-0.3427933156490326,-0.7635712623596191,0.887650728225708,-0.9238852262496948,0.2408998906612396,-0.3545351922512054,-1.1907753944396973,-0.1972739696502685,-0.4699490368366241,-0.7504782676696777,-0.6299140453338623,0.0129445306956768,0.0227911826223135,1.2764339447021484,0.1496191620826721,-0.6896907687187195,0.2961593866348266,0.4037680625915527,0.0352294854819774,-0.4780782163143158,-1.0787417888641355,-0.3265772461891174,-0.438846617937088,0.6108812689781189,0.0218192059546709,-0.306681752204895,0.2785978317260742,1.2110131978988647,0.3043432831764221,-0.5331703424453735,0.0310861282050609,0.3728989064693451,-0.1655045449733734,0.0696075037121772,-0.5675897598266602,0.3264157176017761,-0.3733065724372864,1.6796033382415771,-0.8853415250778198,1.3074893951416016,-0.0336023047566413,1.7309167385101318,4
18,-0.1176825389266014,-0.7423149943351746,0.9317230582237244,0.8423516154289246,0.4868089556694031,0.0951472893357276,-0.361889511346817,-0.2638965249061584,-1.122592210769653,-1.29373300075531,-0.0563710406422615,1.1848821640014648,0.0172560606151819,-0.1487869471311569,1.0436893701553345,0.2656231522560119,-0.9429499506950378,-0.0162425898015499,-0.4026148617267608,0.8607217073440552,0.7374779582023621,-0.7795260548591614,-1.657820224761963,-0.3834069371223449,2.0888876914978027,-1.020580172538757,1.080878496170044,0.952470064163208,-1.7537888288497925,0.301957219839096,-0.8088019490242004,-1.5090398788452148,-1.7432348728179932,-0.7910370230674744,-0.2368358522653579,1.5705981254577637,-0.3428177237510681,-0.2891481518745422,-0.4399882555007934,-0.9996260404586792,-0.300699234008789,-0.5902788639068604,0.6073839068412781,-0.0157936085015535,0.4212011098861694,-0.0434125699102878,0.4871450960636139,0.3055739104747772,-0.5434532761573792,1.062411189079285,0.1773748844861984,-0.6167937517166138,-0.2605650722980499,0.694071352481842,-0.2574458718299866,1.2045303583145142,-0.4197550117969513,1.19115149974823,0.8664774298667908,2.230452537536621,-1.4240401983261108,1.909729242324829,-0.6094420552253723,0.2315472513437271,2
19,0.0534442104399204,-0.9823808073997498,0.7940689921379089,1.0544203519821167,1.159631848335266,-0.2837384641170501,0.3227734267711639,-0.8257853984832764,-1.4354290962219238,-2.0553219318389893,-0.1396073997020721,2.079163789749145,0.3810982406139374,-0.1113037317991256,0.5909004807472229,0.2277432978153228,-0.404359370470047,0.6331400275230408,-0.2319323718547821,-0.2642463445663452,1.1597200632095337,-0.1576404422521591,-1.0021159648895264,-0.5451394319534302,2.175656795501709,-0.8296111226081848,0.8397747874259949,1.294719099998474,-0.8285095691680908,-0.4271402955055237,-0.5560130476951599,-1.3216755390167236,-1.751345157623291,-2.204342126846313,-0.474795788526535,1.7092320919036863,-0.8791731595993042,0.1553777307271957,-0.5481798648834229,-1.426377773284912,1.0882413387298584,-0.0461100079119205,0.4560408294200897,0.9621554017066956,-0.0723863616585731,-0.2957298159599304,0.7491889595985413,0.2649065852165222,-2.236908197402954,1.2613633871078491,-1.121497392654419,-0.1256681084632873,0.3459036946296692,0.8436936140060425,0.1493967920541763,0.4375398755073547,-0.7700049877166748,1.9171245098114011,1.4964872598648071,1.118303298950195,-0.5424613952636719,1.8725405931472776,-1.2745959758758545,-1.366691827774048,2
20,-0.00099118554499,-1.2071806192398071,0.7921088337898254,1.3282700777053833,1.1111915111541748,-0.3857561647891998,0.3298742175102234,-1.0144550800323486,-1.202756643295288,-1.9772952795028689,-0.0349247716367244,2.1619303226470947,0.4604945182800293,0.2986279428005218,0.6879814267158508,0.5612897872924805,-0.5718979835510254,0.8518867492675781,-0.2431329041719436,-0.1161677837371826,1.0247153043746948,-0.1436590850353241,-0.9642434120178224,-0.4183428287506103,2.109460592269897,-0.6655416488647461,0.873776912689209,1.4853296279907229,-0.9296360611915588,-0.3371777534484863,-0.8094868659973145,-1.1762057542800903,-1.5989437103271484,-2.213631391525269,-0.4651500880718231,1.4406232833862305,-0.9259269833564758,0.3153454065322876,-0.6142538189888,-1.6284879446029663,0.6088326573371887,-0.1068861410021781,0.4830432832241058,0.8418938517570496,0.0089530916884541,-0.3414617776870727,0.7624573111534119,0.3020898401737213,-2.4422080516815186,1.0119775533676147,-1.235498070716858,-0.3213925659656524,0.0872335061430931,0.8608431816101074,0.2274932414293289,0.5641021132469177,-0.4263721406459808,1.885192394256592,1.6638822555541992,1.2057311534881592,-0.6571298241615295,1.9530552625656128,-1.5514307022094729,-1.4798269271850586,2
21,-0.1050201579928398,-0.1569976061582565,1.1392391920089722,0.7966568470001221,0.299517959356308,-0.5591832399368286,-0.1946301013231277,-0.6540518999099731,-0.4603399634361267,-1.4140561819076538,0.1594771593809127,1.5558257102966309,-0.4048235714435577,-0.0224911905825138,1.3556002378463743,0.5604435801506042,-0.4448972046375274,0.0699003338813781,-0.8768452405929565,0.4165447354316711,1.021542191505432,-0.059608943760395,-0.8731850981712341,-0.0439542941749095,1.829571008682251,-1.3632594347000122,0.2783130407333374,1.050593018531799,-2.0287647247314453,0.3714296817779541,-0.767267107963562,-1.2226389646530151,-1.5376691818237305,-1.032570242881775,0.0036695064045488,0.981957197189331,-0.181526631116867,-0.3304027020931244,-0.0076708169654011,-0.3702285885810852,0.3540764451026916,-0.4953672885894775,-0.2266231477260589,0.698706328868866,-0.070982851088047,0.2275152206420898,0.1561124175786972,-0.3192341327667236,-1.3472875356674194,1.8134093284606931,-0.3914580047130584,-0.6547110676765442,-0.258410096168518,1.0023165941238403,-0.6790463328361511,0.5472207069396973,-0.9944171905517578,1.098064661026001,0.5831589102745056,1.662079930305481,-0.5911480784416199,1.6054015159606934,-0.5730155110359192,0.1469085961580276,2
22,-0.1194338425993919,-0.8011515140533447,0.938467264175415,0.8925284147262573,0.9080160856246948,-0.619134783744812,0.4005778729915619,-0.4409652054309845,-1.1357150077819824,-1.707408428192139,-0.2577333748340606,2.131802558898926,-0.3070398867130279,-0.2213228046894073,0.6035581231117249,0.6985026597976685,-0.464176595211029,0.1706065833568573,-0.193625658750534,-0.1416659355163574,1.1795334815979004,-0.2551274299621582,-0.9749984741210938,-0.2185412496328354,1.72560715675354,-0.2299906462430954,0.4447347223758697,1.231804132461548,-1.9399926662445068,-0.1702742427587509,-0.6155558824539185,-1.3251389265060425,-1.4882985353469849,-1.4788614511489868,-0.1314689218997955,0.967109441757202,0.0299712792038917,-0.1193039119243621,-0.4344604015350342,-0.9859936833381652,0.0888536870479583,-0.4164168536663055,0.1734254509210586,0.3082972168922424,0.0332955867052078,-0.0058294055052101,0.632427453994751,-0.0138213569298386,-1.5196959972381592,0.5831325650215149,-0.3937930166721344,-0.2591308355331421,-0.2452258020639419,1.312985062599182,0.0647839978337287,0.972758948802948,-0.3242391347885132,1.750236988067627,1.3001340627670288,1.7270259857177734,-1.4203174114227295,1.9617094993591309,-1.21140718460083,-0.4369463324546814,2
